Timestamp,Comment,IsVisitorAccessAllowed,Plate,ResidentFoundCount,VisitorFoundCount,,TagImage
2021-09-19T23:00:03.760Z,,FALSE,GJGC20,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230003831_GJGC20.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230003831_GJGC20.jpeg
2021-09-19T23:00:51.140Z,,FALSE,NMBR91,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230050867_NMBR91.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230050867_NMBR91.jpeg
2021-09-19T23:01:00.323Z,,FALSE,ICJ466,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230059638_ICJ466.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230059638_ICJ466.jpeg
2021-09-19T23:01:55.731Z,,FALSE,GGBW35,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230155743_GGBW35.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230155743_GGBW35.jpeg
2021-09-19T23:02:37.183Z,,FALSE,LWYG93,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230236337_LWYG93.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230236337_LWYG93.jpeg
2021-09-19T23:02:48.354Z,,FALSE,X92TN,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230248437_X92TN.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230248437_X92TN.jpeg
2021-09-19T23:02:58.472Z,,FALSE,NMWN90,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230258282_NMWN90.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230258282_NMWN90.jpeg
2021-09-19T23:04:29.614Z,,FALSE,PWHH91,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230429645_PWHH91.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230429645_PWHH91.jpeg
2021-09-19T23:08:29.677Z,,FALSE,U177R,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230829410_U177R.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230829410_U177R.jpeg
2021-09-19T23:08:37.812Z,,FALSE,13ADCE,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230837144_13ADCE.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230837144_13ADCE.jpeg
2021-09-19T23:09:01.110Z,,FALSE,EQSE33,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230900688_EQSE33.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230900688_EQSE33.jpeg
2021-09-19T23:09:13.184Z,Master LPR,FALSE,IPXL81,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230912579_IPXL81.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230912579_IPXL81.jpeg
2021-09-19T23:09:16.218Z,Common LPR,FALSE,IPXLB1,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230915908_IPXLB1.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230915908_IPXLB1.jpeg
2021-09-19T23:09:27.472Z,,FALSE,ID96CW,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230926635_ID96CW.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_230926635_ID96CW.jpeg
2021-09-19T23:11:34.510Z,,FALSE,IP10XN,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231134703_IP10XN.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231134703_IP10XN.jpeg
2021-09-19T23:11:42.789Z,,TRUE,GEAR27,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231141848_GEAR27.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231141848_GEAR27.jpeg
2021-09-19T23:12:00.900Z,,TRUE,GEAR27,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231159772_GEAR27.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231159772_GEAR27.jpeg
2021-09-19T23:12:25.636Z,,FALSE,QBCU33,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231225061_QBCU33.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231225061_QBCU33.jpeg
2021-09-19T23:13:01.187Z,,FALSE,NDGD25,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231300904_NDGD25.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231300904_NDGD25.jpeg
2021-09-19T23:13:26.611Z,,FALSE,KN42H,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231325584_KN42H.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231325584_KN42H.jpeg
2021-09-19T23:13:58.829Z,,FALSE,P5741,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231358523_P5741.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231358523_P5741.jpeg
2021-09-19T23:14:45.211Z,,FALSE,BDCA22,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231444480_BDCA22.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_231444480_BDCA22.jpeg
2021-09-19T23:23:05.284Z,,FALSE,NZCE40,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232305556_NZCE40.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232305556_NZCE40.jpeg
2021-09-19T23:24:00.688Z,,FALSE,DCCE47,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232321679_DCCE47.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232321679_DCCE47.jpeg
2021-09-19T23:24:12.195Z,,FALSE,RMT352,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232411446_RMT352.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232411446_RMT352.jpeg
2021-09-19T23:25:01.991Z,,FALSE,RALFI,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232458689_RALFI.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232458689_RALFI.jpeg
2021-09-19T23:25:38.373Z,,FALSE,DPNL13,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232538259_DPNL13.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232538259_DPNL13.jpeg
2021-09-19T23:26:43.934Z,,FALSE,AGAIMF,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232643553_AGAIMF.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232643553_AGAIMF.jpeg
2021-09-19T23:27:21.943Z,,FALSE,IMYF68,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232721591_IMYF68.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232721591_IMYF68.jpeg
2021-09-19T23:28:43.958Z,,TRUE,QEPH77,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232844057_QEPH77.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232844057_QEPH77.jpeg
2021-09-19T23:29:20.181Z,,FALSE,QEUH40,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232920317_QEUH40.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232920317_QEUH40.jpeg
2021-09-19T23:29:32.247Z,,FALSE,II98KB,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232931654_II98KB.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_232931654_II98KB.jpeg
2021-09-19T23:31:10.523Z,,TRUE,EPUR72,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233109628_EPUR72.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233109628_EPUR72.jpeg
2021-09-19T23:31:36.577Z,,FALSE,EDLL54,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233136313_EDLL54.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233136313_EDLL54.jpeg
2021-09-19T23:31:59.755Z,,FALSE,KVCS45,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233158802_KVCS45.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233158802_KVCS45.jpeg
2021-09-19T23:32:14.986Z,,FALSE,EBCE72,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233214088_EBCE72.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233214088_EBCE72.jpeg
2021-09-19T23:32:24.061Z,,FALSE,DAH2250,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233223665_DAH2250.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233223665_DAH2250.jpeg
2021-09-19T23:33:10.515Z,,FALSE,UN29N,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233309491_UN29N.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233309491_UN29N.jpeg
2021-09-19T23:34:59.215Z,,FALSE,KQYU40,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233458803_KQYU40.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233458803_KQYU40.jpeg
2021-09-19T23:38:17.171Z,,FALSE,EDKV68,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233816935_EDKV68.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_233816935_EDKV68.jpeg
2021-09-19T23:40:31.058Z,,TRUE,LPDP24,0,1,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234027268_LPDP24.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234027268_LPDP24.jpeg
2021-09-19T23:42:25.369Z,,FALSE,CZUY73,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234224614_CZUY73.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234224614_CZUY73.jpeg
2021-09-19T23:42:37.265Z,,FALSE,NGZJ60,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234236533_NGZJ60.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234236533_NGZJ60.jpeg
2021-09-19T23:44:37.838Z,Common LPR,FALSE,KRPDM,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234436714_KRPDM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234436714_KRPDM.jpeg
2021-09-19T23:44:38.343Z,Common LPR,FALSE,KRPACDM,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234438265_KRPACDM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234438265_KRPACDM.jpeg
2021-09-19T23:44:39.361Z,Common LPR,FALSE,KRPPDM,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234439384_KRPPDM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234439384_KRPPDM.jpeg
2021-09-19T23:44:41.277Z,Master LPR,FALSE,KRPEDM,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234440637_KRPEDM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234440637_KRPEDM.jpeg
2021-09-19T23:44:43.120Z,Common LPR,FALSE,KRPAEDM,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234442787_KRPAEDM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234442787_KRPAEDM.jpeg
2021-09-19T23:44:49.135Z,,FALSE,WA86G,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234448394_WA86G.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234448394_WA86G.jpeg
2021-09-19T23:45:02.950Z,,FALSE,WA86G,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234502568_WA86G.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234502568_WA86G.jpeg
2021-09-19T23:45:14.029Z,,FALSE,KQAQ68,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234514013_KQAQ68.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234514013_KQAQ68.jpeg
2021-09-19T23:47:00.271Z,,FALSE,CJZT74,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234700383_CJZT74.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234700383_CJZT74.jpeg
2021-09-19T23:47:16.254Z,,FALSE,IGQX92,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234715513_IGQX92.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234715513_IGQX92.jpeg
2021-09-19T23:47:28.541Z,,FALSE,IGQX92,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234727833_IGQX92.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234727833_IGQX92.jpeg
2021-09-19T23:47:59.927Z,,FALSE,92SGW,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234758942_92SGW.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234758942_92SGW.jpeg
2021-09-19T23:48:20.985Z,,FALSE,JZFF11,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234820260_JZFF11.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_234820260_JZFF11.jpeg
2021-09-19T23:50:16.382Z,,FALSE,AVXF77,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235015306_AVXF77.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235015306_AVXF77.jpeg
2021-09-19T23:51:39.632Z,,FALSE,PIVD29,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235138327_PIVD29.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235138327_PIVD29.jpeg
2021-09-19T23:52:11.479Z,,FALSE,DLTW36,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235211352_DLTW36.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235211352_DLTW36.jpeg
2021-09-19T23:52:54.466Z,,FALSE,70ADSB,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235253910_70ADSB.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235253910_70ADSB.jpeg
2021-09-19T23:53:55.010Z,,FALSE,DVLQ06,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235354115_DVLQ06.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235354115_DVLQ06.jpeg
2021-09-19T23:54:26.402Z,,FALSE,PYIR66,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235425813_PYIR66.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235425813_PYIR66.jpeg
2021-09-19T23:56:04.407Z,Common LPR,FALSE,MYSUNS,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235603602_MYSUNS.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235603602_MYSUNS.jpeg
2021-09-19T23:56:04.881Z,Master LPR,FALSE,MY3SUNS,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235603823_MY3SUNS.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235603823_MY3SUNS.jpeg
2021-09-19T23:56:15.551Z,,FALSE,GEBJ45,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235617101_GEBJ45.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235617101_GEBJ45.jpeg
2021-09-19T23:56:47.705Z,,FALSE,GPTL59,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235646777_GPTL59.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235646777_GPTL59.jpeg
2021-09-19T23:57:59.548Z,,FALSE,DPNB52,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235759296_DPNB52.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235759296_DPNB52.jpeg
2021-09-19T23:59:09.270Z,Master LPR,FALSE,PCUG53,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235909214_PCUG53.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235909214_PCUG53.jpeg
2021-09-19T23:59:09.795Z,Common LPR,FALSE,FCUG53,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235909693_FCUG53.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235909693_FCUG53.jpeg
2021-09-19T23:59:10.905Z,Common LPR,FALSE,CJG53,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235910600_CJG53.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235910600_CJG53.jpeg
2021-09-19T23:59:11.254Z,Obstruction ,FALSE,JG53,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235911291_JG53.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235911291_JG53.jpeg
2021-09-19T23:59:18.375Z,,FALSE,DMFJ94,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235917694_DMFJ94.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235917694_DMFJ94.jpeg
2021-09-19T23:59:38.624Z,,FALSE,DMFJ94,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235938201_DMFJ94.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210919_235938201_DMFJ94.jpeg
2021-09-20T00:00:38.329Z,,FALSE,PJVS57,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000037867_PJVS57.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000037867_PJVS57.jpeg
2021-09-20T00:00:47.351Z,,FALSE,Z44GEM,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000046433_Z44GEM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000046433_Z44GEM.jpeg
2021-09-20T00:01:05.539Z,,FALSE,Z44GEM,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000105591_Z44GEM.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000105591_Z44GEM.jpeg
2021-09-20T00:03:33.930Z,,FALSE,GASB88,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000333890_GASB88.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000333890_GASB88.jpeg
2021-09-20T00:04:07.200Z,,FALSE,GYNA55,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000407152_GYNA55.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000407152_GYNA55.jpeg
2021-09-20T00:04:27.698Z,,FALSE,AZRA85,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000427540_AZRA85.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000427540_AZRA85.jpeg
2021-09-20T00:05:29.561Z,,FALSE,ENME17,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000529191_ENME17.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000529191_ENME17.jpeg
2021-09-20T00:06:17.536Z,,FALSE,QLPQ02,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000617080_QLPQ02.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000617080_QLPQ02.jpeg
2021-09-20T00:06:54.698Z,,FALSE,QENG32,2,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000654573_QENG32.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000654573_QENG32.jpeg
2021-09-20T00:08:39.732Z,Master LPR,FALSE,EPKG84,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000836117_EPKG84.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000836117_EPKG84.jpeg
2021-09-20T00:08:44.203Z,Common LPR,FALSE,EPKGB4,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000843834_EPKGB4.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000843834_EPKGB4.jpeg
2021-09-20T00:08:50.424Z,,FALSE,JIME49,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000849857_JIME49.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000849857_JIME49.jpeg
2021-09-20T00:09:19.871Z,,FALSE,IGQX92,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000919702_IGQX92.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000919702_IGQX92.jpeg
2021-09-20T00:09:59.029Z,,FALSE,LLVP33,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000958857_LLVP33.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_000958857_LLVP33.jpeg
2021-09-20T00:10:25.289Z,,FALSE,NTUC58,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_001024989_NTUC58.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_001024989_NTUC58.jpeg
2021-09-20T00:11:29.748Z,,FALSE,QHYE03,1,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_001129500_QHYE03.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_001129500_QHYE03.jpeg
2021-09-20T00:11:44.729Z,Resolved-Not recognized by the system,FALSE,IUFZB2,0,0,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_001144186_IUFZB2.jpeg,https://spprodfunctionstorage.blob.core.windows.net/imaginationfarmslprr/tagimage%2F20210920_001144186_IUFZB2.jpeg
